bene_id,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_DEATH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK
-10000010258954,1S00EU7MM54,Olvera69,Benito209,F,1962-07-04,,1,5,-47816909,-47816909,-47816909
-10000010258952,1S00EU7MM52,Zulauf375,Kaley842,M,1949-06-08,,2,1,-127483660,-127483660,-127483660
-10000010258950,1S00EU7MM50,Koelpin146,Dianne921,D,1977-06-10,,2,2,-62650440,-62650440,-62650440
-10000010258940,1S00EU7MM40,Roob72,Mauro926,,1964-04-11,,1,1,-672102328,-672102328,-672102328
-10000010258939,1S00EU7MM39,Kautzer186,Jake169,R,1939-11-18,,1,1,-773063805,-773063805,-773063805
-10000010258934,1S00EU7MM34,Kiehn525,Elodia940,,1939-04-29,,2,1,-844047058,-844047058,-844047058
-10000010258926,1S00EU7MM26,Spinka232,Pansy803,D,1949-12-10,,2,1,-219551206,-219551206,-219551206
-10000010258924,1S00EU7MM24,Block661,Blair400,D,1952-03-25,,1,1,-161682770,-161682770,-161682770
-10000010258923,1S00EU7MM23,Mante251,Lashanda692,M,1952-07-28,,2,1,-555876346,-555876346,-555876346
-10000010258921,1S00EU7MM21,Conroy74,Linette249,A,2001-07-11,,2,2,-116245361,-116245361,-116245361
-10000010258916,1S00EU7MM16,Green467,Marylin690,,1956-09-05,,2,4,-414195089,-414195089,-414195089
-10000010258914,1S00EU7MM14,Pedraza69,Francisca486,,1978-04-28,,2,5,-178142823,-178142823,-178142823
-10000010258913,1S00EU7MM13,Gaytán530,Lucas404,F,1961-06-02,,1,5,-997157402,-997157402,-997157402
-10000010258911,1S00EU7MM11,Stracke611,Napoleon578,B,1985-10-25,,1,1,-317296160,-317296160,-317296160
-10000010258906,1S00EU7MM06,Christiansen251,Dee580,E,2008-04-04,,1,1,-168918552,-168918552,-168918552
-10000010258891,1S00EU7MK91,Goldner995,Lucio648,,1923-01-19,,1,1,-595337144,-595337144,-595337144
-10000010258888,1S00EU7MK88,Hudson301,Hans694,G,1959-12-15,,1,2,-939002781,-939002781,-939002781
-10000010258887,1S00EU7MK87,Pagac496,Jeremiah751,,1971-05-18,,1,5,-153004591,-153004591,-153004591
-10000010258883,1S00EU7MK83,Santana368,Claudia969,A,1927-08-29,,2,5,-527744960,-527744960,-527744960
-10000010258881,1S00EU7MK81,Zemlak964,Celinda332,M,1958-04-06,,2,1,-741268974,-741268974,-741268974
-10000010258879,1S00EU7MK79,Pouros728,Ervin886,R,1956-04-22,,1,1,-310154182,-310154182,-310154182
-10000010258878,1S00EU7MK78,Hagenes547,Bertram873,E,1950-04-30,,1,5,-302443192,-302443192,-302443192
-10000010258877,1S00EU7MK77,Leannon79,Junior695,,1943-10-29,,1,3,-76345223,-76345223,-76345223
-10000010258876,1S00EU7MK76,Gutmann970,Yelena240,A,1947-10-28,,2,1,-969825754,-969825754,-969825754
-10000010258873,1S00EU7MK73,Delvalle807,Juan88,M,1983-03-06,,1,5,-100968905,-100968905,-100968905
-10000010258858,1S00EU7MK58,Zulauf375,Wm806,M,1931-01-03,,1,1,-984231610,-984231610,-984231610
-10000010258856,1S00EU7MK56,Boyer713,Ignacio928,,1978-04-04,,1,1,-844354642,-844354642,-844354642
-10000010258843,1S00EU7MK43,Méndez913,Luisa710,,1972-04-23,,2,5,-428912181,-428912181,-428912181
-10000010258835,1S00EU7MK35,Auer97,Emerson869,E,1962-03-17,,1,1,-356292876,-356292876,-356292876
-10000010258831,1S00EU7MK31,Schowalter414,Cristina921,J,1952-08-18,,2,1,-440497091,-440497091,-440497091
-10000010258827,1S00EU7MK27,Goodwin327,Fletcher87,V,2003-08-08,,1,1,-719418380,-719418380,-719418380
-10000010258824,1S00EU7MK24,Nikolaus26,Latoya8,,1943-12-07,,2,1,-393719781,-393719781,-393719781
-10000010258823,1S00EU7MK23,Waelchi213,Lashell363,N,1973-12-29,,2,2,-519387116,-519387116,-519387116
-10000010258819,1S00EU7MK19,Leffler128,Clifford177,M,1954-08-10,,1,1,-164725948,-164725948,-164725948
-10000010258818,1S00EU7MK18,Kuhic920,Dorothy355,,1971-06-26,,2,1,-785611294,-785611294,-785611294
-10000010258807,1S00EU7MK07,Gleason633,Aretha897,T,1919-12-01,,2,1,-872922097,-872922097,-872922097
-10000010258806,1S00EU7MK06,Conroy74,Ciera654,O,1960-04-25,,2,1,-580626525,-580626525,-580626525
-10000010258804,1S00EU7MK04,Lomeli256,Carlota980,C,1978-01-28,,2,5,-353811656,-353811656,-353811656
-10000010258799,1S00EU7MJ99,Méndez913,Rodrigo242,R,1967-11-21,,1,5,-637158506,-637158506,-637158506
-10000010258794,1S00EU7MJ94,Bergstrom287,Ettie537,Y,1970-04-27,,2,2,-92242306,-92242306,-92242306
-10000010258788,1S00EU7MJ88,Thiel172,Tawnya388,L,1944-08-30,,2,1,-463866894,-463866894,-463866894
-10000010258785,1S00EU7MJ85,Tromp100,Bette450,S,1946-11-11,,2,1,-886227843,-886227843,-886227843
-10000010258783,1S00EU7MJ83,McDermott739,Melonie209,J,1958-03-18,,2,5,-356572380,-356572380,-356572380
-10000010258782,1S00EU7MJ82,Toledo81,Mariano761,,1971-12-24,,1,5,-826004990,-826004990,-826004990
-10000010258780,1S00EU7MJ80,Aufderhar910,Jerry654,R,1949-01-09,,1,1,-429063040,-429063040,-429063040
-10000010258773,1S00EU7MJ73,Windler79,Dario75,L,1973-01-24,,1,1,-367383924,-367383924,-367383924
-10000010258766,1S00EU7MJ66,Barton704,Shaun461,J,1958-11-04,,1,1,-732779480,-732779480,-732779480
-10000010258765,1S00EU7MJ65,Kuphal363,Wallace647,B,1952-01-27,,1,1,-486976936,-486976936,-486976936
-10000010258763,1S00EU7MJ63,Hickle134,Paris331,,1941-12-11,,2,1,-321287750,-321287750,-321287750
-10000010258761,1S00EU7MJ61,Nikolaus26,Nanci249,L,1965-09-18,,2,1,-862924544,-862924544,-862924544
-10000010258757,1S00EU7MJ57,Yost751,Austin578,,1959-04-20,,2,5,-195966753,-195966753,-195966753
-10000010258755,1S00EU7MJ55,Jenkins714,Hugh686,M,1942-05-23,,1,1,-931415404,-931415404,-931415404
-10000010258734,1S00EU7MJ34,Franecki195,Gretta175,C,1955-03-01,,2,1,-355008824,-355008824,-355008824
-10000010258733,1S00EU7MJ33,Abshire638,Evonne919,C,1961-10-10,,2,5,-885612492,-885612492,-885612492
-10000010258730,1S00EU7MJ30,Cabán897,Lourdes258,E,1955-07-17,,2,5,-296008945,-296008945,-296008945
-10000010258728,1S00EU7MJ28,Kautzer186,David908,W,1939-05-21,,1,3,-881995618,-881995618,-881995618
-10000010258724,1S00EU7MJ24,Gottlieb798,Sherita708,V,1982-11-02,,2,1,-259096210,-259096210,-259096210
-10000010258706,1S00EU7MJ06,Herman763,Jimmy858,D,1940-12-19,,1,1,-241077635,-241077635,-241077635
-10000010258696,1S00EU7MH96,Cormier289,Franklyn361,,1943-12-31,,1,2,-768834579,-768834579,-768834579
-10000010258695,1S00EU7MH95,Cormier289,Michael441,D,1960-06-06,,1,5,-552012565,-552012565,-552012565
-10000010258692,1S00EU7MH92,Villegas15,Rosa195,V,1946-09-09,,2,5,-76757931,-76757931,-76757931
-10000010258686,1S00EU7MH86,Briones478,Sofia418,E,1972-09-15,,2,5,-779013886,-779013886,-779013886
-10000010258679,1S00EU7MH79,Labadie908,Shirley182,A,1959-05-14,,1,1,-362834365,-362834365,-362834365
-10000010258674,1S00EU7MH74,Bruen238,Franklyn361,A,1985-07-08,,1,1,-234996276,-234996276,-234996276
-10000010258673,1S00EU7MH73,Waters156,Candelaria844,A,1966-06-04,,2,2,-848940629,-848940629,-848940629
-10000010258672,1S00EU7MH72,Lindgren255,Mariano761,P,1980-06-10,,1,3,-487499792,-487499792,-487499792
-10000010258669,1S00EU7MH69,Waelchi213,Rosanna866,H,1972-06-21,,2,1,-850500039,-850500039,-850500039
-10000010258668,1S00EU7MH68,Nitzsche158,Jesse626,M,1943-11-19,,1,2,-714584176,-714584176,-714584176
-10000010258666,1S00EU7MH66,Lowe577,Leann224,A,1938-09-21,,2,1,-298121234,-298121234,-298121234
-10000010258655,1S00EU7MH55,Cisneros174,Ariadna374,A,1994-12-20,,2,5,-807130700,-807130700,-807130700
-10000010258654,1S00EU7MH54,King743,Gaylord332,M,2001-01-21,,1,5,-453862036,-453862036,-453862036
-10000010258644,1S00EU7MH44,Schowalter414,Gail741,S,1955-09-12,,1,1,-686116680,-686116680,-686116680
-10000010258643,1S00EU7MH43,Corwin846,Klara351,L,1956-11-10,,2,1,-345823876,-345823876,-345823876
-10000010258634,1S00EU7MH34,Mendoza384,Elsa29,E,1973-10-16,,2,5,-382451917,-382451917,-382451917
-10000010258628,1S00EU7MH28,Walter473,Walker122,L,1965-08-02,,1,2,-888630970,-888630970,-888630970
-10000010258627,1S00EU7MH27,Hand679,Sam879,,1938-10-31,,1,1,-943869960,-943869960,-943869960
-10000010258622,1S00EU7MH22,Wunsch504,Refugio197,J,1970-06-05,,1,1,-889761096,-889761096,-889761096
-10000010258620,1S00EU7MH20,Renner328,Jerold208,P,1925-07-02,,1,1,-451204482,-451204482,-451204482
-10000010258608,1S00EU7MH08,MacGyver246,Andre610,,1941-09-14,,1,5,-449132670,-449132670,-449132670
-10000010258606,1S00EU7MH06,Bernhard322,Evelyn437,P,1978-01-14,,2,5,-539605692,-539605692,-539605692
-10000010258605,1S00EU7MH05,Kessler503,Savannah232,L,1956-09-10,,2,1,-947463285,-947463285,-947463285
-10000010258604,1S00EU7MH04,Rice937,Chris95,,1951-05-03,,2,5,-103738229,-103738229,-103738229
-10000010258603,1S00EU7MH03,Armas910,Ester635,S,1982-11-25,,2,5,-83194705,-83194705,-83194705
-10000010258602,1S00EU7MH02,Sánchez310,Adela471,B,1999-01-21,,2,5,-102489294,-102489294,-102489294
-10000010258601,1S00EU7MH01,Morar593,Darell496,,1989-08-27,,1,5,-119785851,-119785851,-119785851
-10000010258599,1S00EU7MG99,Kemmer137,Barry322,O,1957-08-12,,1,1,-539838272,-539838272,-539838272
-10000010258595,1S00EU7MG95,Legros616,Dirk334,R,1949-06-17,,1,5,-641837763,-641837763,-641837763
-10000010258594,1S00EU7MG94,Hickle134,Jillian231,,1958-05-23,,2,2,-214904924,-214904924,-214904924
-10000010258593,1S00EU7MG93,Schroeder447,Maricela194,,1960-05-20,,2,5,-208821944,-208821944,-208821944
-10000010258587,1S00EU7MG87,Kovacek682,Genaro214,,1951-11-30,,1,5,-543524120,-543524120,-543524120
-10000010258586,1S00EU7MG86,Koelpin146,Fausto876,,1944-09-04,,1,2,-838278275,-838278275,-838278275
-10000010258585,1S00EU7MG85,Hayes766,Ramiro608,L,1970-05-13,,1,1,-183480151,-183480151,-183480151
-10000010258576,1S00EU7MG76,Stark857,Kindra525,L,1935-01-08,,2,1,-39171048,-39171048,-39171048
-10000010258573,1S00EU7MG73,Hoeger474,Joselyn874,M,1939-06-02,,2,1,-765508443,-765508443,-765508443
-10000010258571,1S00EU7MG71,Kozey370,Vaughn909,F,1914-02-24,,1,1,-217655119,-217655119,-217655119
-10000010258569,1S00EU7MG69,Beatty507,Sheldon401,T,1952-03-09,,1,5,-125615690,-125615690,-125615690
-10000010258568,1S00EU7MG68,Schowalter414,Vernon254,A,1953-06-25,,1,1,-43317015,-43317015,-43317015
-10000010258564,1S00EU7MG64,Spencer878,Jarred626,G,1957-05-21,,1,2,-801988370,-801988370,-801988370
-10000010258556,1S00EU7MG56,Marquardt819,Aron520,K,2003-03-29,,1,2,-306680486,-306680486,-306680486
-10000010258555,1S00EU7MG55,Wilderman619,Mariela993,M,1938-09-29,,2,1,-400104266,-400104266,-400104266
-10000010258554,1S00EU7MG54,Waelchi213,Lizabeth515,W,1948-04-02,,2,1,-733495255,-733495255,-733495255
-10000010258553,1S00EU7MG53,Eichmann909,Kenna183,,1954-04-09,,2,1,-92880744,-92880744,-92880744
-10000010258552,1S00EU7MG52,Witting912,Laverne101,C,1943-09-02,,1,5,-356850730,-356850730,-356850730
-10000010258551,1S00EU7MG51,Pacocha935,Jacquetta148,,1945-11-29,,2,1,-415190928,-415190928,-415190928
-10000010258549,1S00EU7MG49,Ebert178,Araceli695,S,1947-09-20,,2,1,-760056324,-760056324,-760056324
-10000010258547,1S00EU7MG47,Altenwerth646,Gracia333,R,2012-10-21,,2,2,-109909709,-109909709,-109909709
-10000010258545,1S00EU7MG45,Koch169,Desire394,D,1957-02-09,,2,2,-103424226,-103424226,-103424226
-10000010258544,1S00EU7MG44,Romaguera67,Nanci249,C,1944-03-05,,2,1,-613912486,-613912486,-613912486
-10000010258536,1S00EU7MG36,Ruecker817,Daria61,E,1972-05-31,,2,5,-517926044,-517926044,-517926044
-10000010258533,1S00EU7MG33,Jaskolski867,Noemi984,K,1959-06-24,,2,1,-974950882,-974950882,-974950882
-10000010258531,1S00EU7MG31,Feil794,Rina274,R,1960-01-31,,2,2,-439287062,-439287062,-439287062
-10000010258530,1S00EU7MG30,Dibbert990,Tiffani287,M,2014-05-27,,2,5,-794230852,-794230852,-794230852
-10000010258529,1S00EU7MG29,Pagac496,Mozell819,,2005-04-10,,2,2,-454052449,-454052449,-454052449
-10000010258525,1S00EU7MG25,Pfeffer420,Arlette667,,1955-03-18,,2,1,-708720294,-708720294,-708720294
-10000010258522,1S00EU7MG22,Schinner682,Freda902,L,1979-08-23,,2,5,-89727964,-89727964,-89727964
-10000010258520,1S00EU7MG20,Bahringer146,Karan473,G,1961-03-08,,2,1,-735753005,-735753005,-735753005
-10000010258519,1S00EU7MG19,Kreiger457,Alexander630,S,1958-06-04,,1,1,-974129218,-974129218,-974129218
-10000010258515,1S00EU7MG15,Reichel38,Tasha327,B,1948-06-22,,2,5,-833563647,-833563647,-833563647
-10000010258512,1S00EU7MG12,Saldaña5,Adela471,,1939-07-01,,2,5,-504163163,-504163163,-504163163
-10000010258511,1S00EU7MG11,Lynch190,Christoper325,D,1967-10-12,,1,1,-302918164,-302918164,-302918164
-10000010258510,1S00EU7MG10,Rutherford999,Brittaney358,K,1939-09-21,,2,2,-400855186,-400855186,-400855186
-10000010258507,1S00EU7MG07,Walter473,Berry486,R,1956-07-03,,1,1,-901157286,-901157286,-901157286
-10000010258505,1S00EU7MG05,King743,Hugh686,J,1943-10-01,,1,1,-60517469,-60517469,-60517469
-10000010258502,1S00EU7MG02,Berge125,Demetra94,C,1950-01-17,,2,1,-807695170,-807695170,-807695170
-10000010258501,1S00EU7MG01,Rosales49,Ana María762,O,2014-03-30,,2,5,-197390459,-197390459,-197390459
-10000010258498,1S00EU7MF98,Hermiston71,Nona876,L,1947-08-02,,2,6,-690648027,-690648027,-690648027
-10000010258491,1S00EU7MF91,Bergnaum523,Kenneth671,T,1965-07-20,,1,1,-339656027,-339656027,-339656027
-10000010258488,1S00EU7MF88,Shields502,Jessie665,,1954-07-04,,1,1,-472934021,-472934021,-472934021
-10000010258486,1S00EU7MF86,Dietrich576,Octavio643,S,1998-12-08,,1,1,-410509079,-410509079,-410509079
-10000010258483,1S00EU7MF83,Hirthe744,Jonas187,,1957-03-12,,1,1,-177139450,-177139450,-177139450
-10000010258477,1S00EU7MF77,Wolf938,Kerstin790,,1964-10-02,,2,1,-680776309,-680776309,-680776309
-10000010258476,1S00EU7MF76,Cazares77,Samuel331,J,2019-10-31,,1,5,-351655106,-351655106,-351655106
-10000010258475,1S00EU7MF75,Eichmann909,Cyrus914,M,1953-02-04,,1,1,-46881526,-46881526,-46881526
-10000010258471,1S00EU7MF71,Reichert620,Maris768,L,1916-09-28,,2,1,-335748246,-335748246,-335748246
-10000010258463,1S00EU7MF63,Goyette777,Santos184,D,1965-06-10,,1,5,-849034211,-849034211,-849034211
-10000010258460,1S00EU7MF60,Barrows492,Tristan353,T,1979-12-15,,1,1,-490488950,-490488950,-490488950
-10000010258459,1S00EU7MF59,O'Connell601,Bertram873,J,1976-05-05,,1,2,-130630493,-130630493,-130630493
-10000010258455,1S00EU7MF55,Upton904,Enoch803,F,1968-06-19,,1,1,-793436095,-793436095,-793436095
-10000010258446,1S00EU7MF46,Moen819,Rolando809,C,1956-04-27,,1,1,-776422162,-776422162,-776422162
-10000010258440,1S00EU7MF40,Jacobs452,Awilda854,,1944-08-07,,2,2,-715808016,-715808016,-715808016
-10000010258434,1S00EU7MF34,Ullrich385,Gisele901,,1998-06-24,,2,2,-234440844,-234440844,-234440844
-10000010258432,1S00EU7MF32,Gislason620,Genna99,,1962-03-25,,2,1,-975862259,-975862259,-975862259
-10000010258428,1S00EU7MF28,Denesik803,Thu65,,2009-10-08,,2,1,-589015824,-589015824,-589015824
-10000010258427,1S00EU7MF27,Turner526,Angel97,D,1948-07-03,,1,1,-578577872,-578577872,-578577872
-10000010258422,1S00EU7MF22,Stracke611,Michel472,R,1919-07-01,,1,1,-631016295,-631016295,-631016295
-10000010258421,1S00EU7MF21,Johnston597,Darci883,I,1914-02-01,,2,5,-328874591,-328874591,-328874591
-10000010258411,1S00EU7MF11,Swaniawski813,Lilly908,B,1949-07-18,,2,5,-779446538,-779446538,-779446538
-10000010258405,1S00EU7MF05,Terrazas956,Lourdes258,S,1969-04-23,,2,5,-50060375,-50060375,-50060375
-10000010258397,1S00EU7ME97,Abshire638,Jared66,J,1946-06-17,,1,1,-670106901,-670106901,-670106901
-10000010258396,1S00EU7ME96,Stiedemann542,Edmund685,,1975-03-24,,1,1,-886433920,-886433920,-886433920
-10000010258395,1S00EU7ME95,Rascón630,Estela596,M,1967-08-15,,2,5,-857981009,-857981009,-857981009
-10000010258388,1S00EU7ME88,Bailey598,Normand813,C,1915-03-04,,1,1,-573388604,-573388604,-573388604
-10000010258387,1S00EU7ME87,Reilly981,Catrina144,C,1939-06-22,,2,2,-349053113,-349053113,-349053113
-10000010258384,1S00EU7ME84,Quezada963,María842,L,1969-08-18,,2,5,-999221314,-999221314,-999221314
-10000010258383,1S00EU7ME83,Ebert178,Markus389,H,1943-07-07,,1,1,-104626570,-104626570,-104626570
-10000010258377,1S00EU7ME77,Sauer652,Janetta325,,1953-03-14,,2,1,-106687654,-106687654,-106687654
-10000010258376,1S00EU7ME76,Harber290,Dennis979,,1992-06-27,,1,2,-554558892,-554558892,-554558892
-10000010258374,1S00EU7ME74,Paucek755,Mariah942,M,1957-10-10,,2,1,-436255408,-436255408,-436255408
-10000010258372,1S00EU7ME72,Bayer639,Sonny285,G,1951-10-26,,1,2,-890027510,-890027510,-890027510
-10000010258370,1S00EU7ME70,O'Kon634,Antonietta855,B,1938-08-29,,2,1,-904879883,-904879883,-904879883
-10000010258354,1S00EU7ME54,Cabán897,Andrés117,H,1956-02-15,,1,5,-677914407,-677914407,-677914407
-10000010258352,1S00EU7ME52,Hansen121,Bill567,T,1989-04-27,,1,1,-925129260,-925129260,-925129260
-10000010258349,1S00EU7ME49,Kiehn525,Derek111,J,1952-03-15,,1,5,-326632764,-326632764,-326632764
-10000010258344,1S00EU7ME44,Senger904,Michelle423,,1948-05-31,,2,4,-354437991,-354437991,-354437991
-10000010258337,1S00EU7ME37,Zemlak964,Kyung736,A,1945-12-15,,2,1,-585920588,-585920588,-585920588
-10000010258333,1S00EU7ME33,Rogahn59,James276,I,1954-08-08,,1,1,-186771703,-186771703,-186771703
-10000010258331,1S00EU7ME31,Negrón227,Samuel331,,1939-01-14,,1,5,-501901356,-501901356,-501901356
-10000010258329,1S00EU7ME29,Turcotte120,Zelma45,,1924-10-13,,2,5,-347442171,-347442171,-347442171
-10000010258321,1S00EU7ME21,Christiansen251,Robbie31,M,1980-02-22,,2,1,-825435961,-825435961,-825435961
-10000010258320,1S00EU7ME20,Cadena322,Ángela136,,1947-01-20,,2,5,-13668977,-13668977,-13668977
-10000010258315,1S00EU7ME15,McLaughlin530,Eugene421,C,2007-11-04,,2,1,-667684478,-667684478,-667684478
-10000010258313,1S00EU7ME13,Hane680,Hans694,A,1912-07-19,,1,1,-735482586,-735482586,-735482586
-10000010258310,1S00EU7ME10,Reynoso837,José Eduardo181,G,1960-09-26,,1,5,-547872672,-547872672,-547872672
-10000010258309,1S00EU7ME09,Windler79,Leandra549,S,1965-10-17,,2,1,-423533056,-423533056,-423533056
-10000010258308,1S00EU7ME08,Welch179,Concha418,,1976-07-17,,2,1,-236377618,-236377618,-236377618
-10000010258307,1S00EU7ME07,Lind531,Maya972,,1962-11-13,,2,2,-694041550,-694041550,-694041550
-10000010258305,1S00EU7ME05,Ward668,Alejandro916,T,1944-01-18,,1,1,-349700226,-349700226,-349700226
-10000010258304,1S00EU7ME04,Herrera193,Débora815,A,1951-07-31,,2,5,-87531622,-87531622,-87531622
-10000010258302,1S00EU7ME02,Pfeffer420,Simon598,K,1993-03-17,,1,5,-259155372,-259155372,-259155372
-10000010258299,1S00EU7MD99,Macejkovic424,Avery919,,1958-07-15,,1,2,-805136812,-805136812,-805136812
-10000010258297,1S00EU7MD97,O'Kon634,Blossom971,H,1973-09-12,,2,5,-465206836,-465206836,-465206836
-10000010258296,1S00EU7MD96,Carrion142,Francisca486,G,1956-04-22,,2,5,-767800399,-767800399,-767800399
-10000010258293,1S00EU7MD93,Rosenbaum794,Bertram873,V,1986-04-13,,1,1,-777362971,-777362971,-777362971
-10000010258291,1S00EU7MD91,Kemmer137,Dorotha379,K,1961-02-02,,2,1,-771378597,-771378597,-771378597
-10000010258290,1S00EU7MD90,Cantú190,Natalia964,L,1972-05-10,,2,5,-126937836,-126937836,-126937836
-10000010258289,1S00EU7MD89,Schiller186,Andrew29,C,1921-06-16,,2,1,-353318953,-353318953,-353318953
-10000010258288,1S00EU7MD88,Mena475,Ana Luisa894,M,1961-02-15,,2,5,-232998736,-232998736,-232998736
-10000010258286,1S00EU7MD86,Johnson679,Alfonso758,J,1957-01-25,,1,1,-923253240,-923253240,-923253240
-10000010258285,1S00EU7MD85,Mueller846,Walker122,S,1969-04-23,,1,1,-519467946,-519467946,-519467946
-10000010258284,1S00EU7MD84,Fritsch593,Sammie902,J,1958-02-21,,1,5,-14735568,-14735568,-14735568
-10000010258283,1S00EU7MD83,Corwin846,Loreen513,Z,1988-07-05,,2,1,-295908204,-295908204,-295908204
-10000010258274,1S00EU7MD74,Schimmel440,Enedina292,R,1918-12-12,,2,1,-413272639,-413272639,-413272639
-10000010258273,1S00EU7MD73,Ulloa39,Mario764,M,1958-09-14,,1,5,-637806745,-637806745,-637806745
-10000010258272,1S00EU7MD72,Gleason633,Kirk871,K,1969-06-10,,1,1,-244574796,-244574796,-244574796
-10000010258271,1S00EU7MD71,Gerlach374,Nida800,T,1919-03-21,,2,2,-868175719,-868175719,-868175719
-10000010258268,1S00EU7MD68,Boehm581,Napoleon578,E,1981-06-28,,1,2,-33617386,-33617386,-33617386
-10000010258266,1S00EU7MD66,Farrell962,Marcos263,J,1941-04-17,,1,1,-339126490,-339126490,-339126490
-10000010258265,1S00EU7MD65,Anderson154,Cedrick207,R,1951-09-17,,1,5,-988774687,-988774687,-988774687
-10000010258258,1S00EU7MD58,Stoltenberg489,Lucio648,C,1960-09-03,,1,1,-770442607,-770442607,-770442607
-10000010258255,1S00EU7MD55,Carroll471,Emilio417,,1950-10-06,,1,1,-904191164,-904191164,-904191164
-10000010258253,1S00EU7MD53,Farrell962,Lonna614,A,1955-01-13,,2,1,-230697180,-230697180,-230697180
-10000010258252,1S00EU7MD52,Bechtelar572,Neoma676,E,1959-12-11,,2,2,-587355868,-587355868,-587355868
-10000010258250,1S00EU7MD50,Prohaska837,Diann220,J,1944-03-26,,2,1,-118274331,-118274331,-118274331
-10000010258249,1S00EU7MD49,Goldner995,Delaine470,A,1960-03-28,,2,1,-776718327,-776718327,-776718327
-10000010258248,1S00EU7MD48,Hayes766,Vince741,G,1956-05-04,,1,1,-412018265,-412018265,-412018265
-10000010258246,1S00EU7MD46,Torphy630,Sylvester827,C,1955-09-20,,1,1,-467229091,-467229091,-467229091
-10000010258241,1S00EU7MD41,Volkman526,Rosendo998,K,1952-08-23,,1,1,-753115289,-753115289,-753115289
-10000010258238,1S00EU7MD38,Abernathy524,Maxine796,,1996-09-15,,2,1,-358770258,-358770258,-358770258
-10000010258233,1S00EU7MD33,Feeney44,Jaime666,Z,1949-11-17,,1,1,-88629906,-88629906,-88629906
-10000010258232,1S00EU7MD32,Swaniawski813,Jamar151,D,1971-06-20,,1,5,-146683989,-146683989,-146683989
-10000010258230,1S00EU7MD30,Grimes165,Margurite588,,1969-11-05,,2,3,-241494389,-241494389,-241494389
-10000010258229,1S00EU7MD29,Corral791,Pablo44,P,1950-07-01,,1,5,-518903189,-518903189,-518903189
-10000010258227,1S00EU7MD27,Buckridge80,Cristobal567,,1958-07-26,,1,5,-415817511,-415817511,-415817511
-10000010258225,1S00EU7MD25,Macejkovic424,Brant303,,1934-04-02,,1,1,-78457629,-78457629,-78457629
-10000010258222,1S00EU7MD22,Hansen121,Suzette512,S,1947-07-08,,2,1,-51941229,-51941229,-51941229
-10000010258219,1S00EU7MD19,Berge125,Olive251,T,2015-08-23,,2,2,-187662651,-187662651,-187662651
