BENE_ID,BENE_MBI_ID,BENE_LAST_NAME,BENE_1ST_NAME,BENE_MIDL_NAME,BENE_BRTH_DT,BENE_SEX_CD,BENE_RACE_CD,BENE_SK,BENE_XREF_SK,BENE_XREF_EFCTV_SK,IDR_TRANS_EFCTV_TS,IDR_INSRT_TS,IDR_UPDT_TS,IDR_TRANS_OBSLT_TS,CNTCT_LANG_CD,IDR_LTST_TRANS_FLG,BENE_LINE_1_ADR,BENE_LINE_2_ADR,BENE_LINE_3_ADR,BENE_LINE_4_ADR,BENE_LINE_5_ADR,BENE_LINE_6_ADR,GEO_ZIP_PLC_NAME,GEO_ZIP5_CD,GEO_USPS_STATE_CD,BENE_DEATH_DT,BENE_VRFY_DEATH_DAY_SW,BENE_SSN_NUM
-10000010263516,6BG8H95HU18,Quigley282,Kimbery217,B,1953-07-24,2,1,-171128648,-171128648,-171128648,2022-02-04 21:37:11.653919,2024-03-19 15:35:29.099919,2025-04-15 22:56:13.896763,2021-01-19T00:00:00.000000,SPA,N,777 Brockton Avenue,,,,,,Abington,02351,MA,2020-11-15,N,983109429
-10000010263516,1S00EU7PU16,Quigley282,Kimbery217,B,1953-07-24,2,1,-171128648,-171128648,-171128648,2025-04-25 00:32:46.342555,2025-05-13 09:31:37.878391,2025-12-23 16:47:32.364347,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2020-11-15,N,912415897
-10000010263513,1S00EU7PU13,Purdy2,Beau391,Q,1986-09-28,1,1,-633389718,-633389718,-633389718,2025-01-26 00:28:56.442517,2025-06-30 09:26:56.823605,2025-07-23 12:23:24.963365,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,919264973
-10000010263512,1S00EU7PU12,Parker433,Freida957,Y,1973-09-20,2,2,-952168290,-952168290,-952168290,2024-05-08 21:36:09.240773,2024-12-22 00:29:20.775277,2026-01-19 21:10:26.563168,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,902986576
-10000010263509,1S00EU7PU09,Donnelly343,Robbie31,H,1954-12-30,1,1,-38984911,-38984911,-38984911,2018-09-08 08:58:32.276498,2023-01-31 12:14:04.527334,2025-02-25 07:49:54.588666,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2024-12-02,N,991608816
-10000010263508,1S00EU7PU08,Lakin515,Winston220,J,1986-10-15,1,2,-134132840,-134132840,-134132840,2021-09-23 15:18:36.023246,2025-10-08 05:27:43.659830,2025-11-14 14:06:21.694784,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,986085159
-10000010263506,1S00EU7PU06,Cremin516,Matthew562,S,1922-03-03,2,1,-678230355,-678230355,-678230355,2019-06-23 17:31:26.221232,2024-11-07 06:17:29.318339,2025-02-15 06:32:48.439419,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,947456661
-10000010263501,1S00EU7PU01,Garibay313,Andrés117,A,1969-04-22,1,5,-483859705,-483859705,-483859705,2019-12-03 15:34:49.464463,2021-11-28 23:35:10.444057,2024-03-13 08:07:00.631498,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,950331346
-10000010263497,1S00EU7PT97,McCullough561,Corey514,C,1985-04-08,2,1,-132084635,-132084635,-132084635,2017-05-26 07:21:42.468168,2019-01-29 07:58:19.882595,2025-06-10 05:40:23.795755,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,923901191
-10000010263492,1S00EU7PT92,Douglas31,Bettina657,R,1959-06-06,2,1,-13569936,-255862081,-255862081,2022-09-03 23:39:30.628743,2024-08-11 18:59:16.875405,2025-09-22 01:42:44.817554,2025-12-18T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2025-01-31,Y,934447935
-10000010263492,1S00EU7PT92,Douglas31,Bettina657,R,1959-06-06,2,1,-255862081,-255862081,-255862081,2023-08-11 14:33:36.229987,2025-05-08 22:19:36.961008,2025-08-06 23:04:22.490792,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2025-01-31,Y,956275356
-10000010263486,1S00EU7PT86,Howell947,Danielle72,B,1965-09-14,2,1,-411770023,-411770023,-411770023,2018-12-14 12:42:48.587222,2025-02-20 06:03:04.102830,2025-03-15 12:27:25.212159,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,957232658
-10000010263484,2B06NM5PT89,Reilly981,Walter473,S,1957-11-07,1,1,-232518931,-232518931,-232518931,2019-11-29 05:43:14.465493,2023-11-05 06:34:39.930992,2025-11-02 22:15:23.656364,2022-12-09T00:00:00.000000,SPA,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,952719261
-10000010263484,1S00EU7PT84,Reilly981,Walter473,S,1957-11-07,1,1,-232518931,-232518931,-232518931,2023-01-20 11:28:26.034271,2024-06-27 07:55:41.148047,2025-08-10 17:26:39.220818,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,960390646
-10000010263483,1S00EU7PT83,Hauck852,Tiesha180,A,1958-05-04,2,5,-63496284,-63496284,-63496284,2023-08-25 01:18:57.542980,2026-01-23 20:58:29.121013,2026-01-24 17:26:07.884198,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,952042467
-10000010263480,1S00EU7PT80,Fritsch593,Lyman173,M,1958-08-01,1,1,-588715015,-588715015,-588715015,2020-08-13 09:05:40.519417,2023-01-02 00:46:28.627321,2024-02-12 16:50:13.775751,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2025-07-03,Y,922404852
-10000010263478,1S00EU7PT78,Wuckert783,Aide521,E,1960-09-22,2,1,-129442215,-129442215,-129442215,2020-03-14 20:20:35.397590,2023-01-27 19:35:54.894622,2025-03-16 12:29:00.279264,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2025-10-04,N,926256350
-10000010263476,1S00EU7PT76,Jones311,Alfredo17,A,1972-02-20,1,1,-301196694,-301196694,-301196694,2023-07-16 07:53:28.498981,2025-05-18 17:41:31.986356,2025-08-23 04:04:01.163493,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,985699384
-10000010263475,1S00EU7PT75,Bogan287,Maude482,T,1922-11-28,2,1,-198035705,-198035705,-198035705,2024-10-17 16:21:34.250960,2024-11-02 10:44:34.631275,2025-02-20 06:47:24.424626,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2020-10-06,N,992405490
-10000010263473,1S00EU7PT73,O'Keefe54,Laurence43,,1992-07-11,1,1,-493654342,-826979459,-826979459,2022-12-10 06:12:25.369760,2024-08-10 16:21:29.895913,2024-09-10 05:58:27.403666,2025-08-11T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,940973355
-10000010263473,1S00EU7PT73,O'Keefe54,Laurence43,,1992-07-11,1,1,-826979459,-826979459,-826979459,2024-01-31 05:06:49.118824,2025-10-11 07:16:29.783317,2025-10-23 00:31:48.450231,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,902597593
-10000010263468,1S00EU7PT68,Ramón841,Mercedes82,G,1954-07-06,2,5,-200356667,-200356667,-200356667,2017-06-12 19:18:37.013231,2023-08-10 03:54:07.944951,2024-03-27 19:27:40.084404,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,964131397
-10000010263464,1S00EU7PT64,Chávez927,María Elena653,D,1934-11-30,2,5,-504526423,-504526423,-504526423,2019-12-13 06:28:38.086168,2025-05-27 16:02:39.418180,2025-09-22 15:18:22.500221,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,988284280
-10000010263462,1S00EU7PT62,Donnelly343,Camelia346,Elmo,1948-03-23,2,1,-748553046,-748553046,-748553046,2024-08-03 14:48:40.509593,2024-12-11 00:41:34.946799,2025-09-30 06:23:50.161632,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,969703720
-10000010263459,1S00EU7PT59,Fahey393,Lorita217,,2003-08-26,2,2,-710700480,-710700480,-710700480,2020-06-12 11:08:31.445416,2021-12-12 00:30:51.974375,2023-05-21 05:20:58.728753,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,939337080
-10000010263455,3I58M10EM46,Beer512,Nathaniel596,T,1964-07-08,1,1,-306616586,-306616586,-306616586,2022-04-05 18:17:55.208619,2023-03-02 12:05:40.384444,2023-09-14 18:57:45.215910,2021-03-10T00:00:00.000000,ENG,N,2904 61st,,,,,,Galveston,77551,TX,2022-06-26,N,999898820
-10000010263455,1S00EU7PT55,Beer512,Nathaniel596,T,1964-07-08,1,1,-306616586,-306616586,-306616586,2021-01-16 08:12:05.937147,2025-05-25 19:04:39.906956,2026-01-18 04:05:50.639410,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,2022-06-26,N,948796459
-10000010263454,1S00EU7PT54,Considine820,Lola232,L,1953-06-02,2,1,-592888953,-592888953,-592888953,2020-02-06 16:55:49.110326,2025-12-31 14:49:44.409598,2026-01-05 10:47:49.918624,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,972006265
-10000010263453,1S00EU7PT53,Rutherford999,Yahaira79,T,1948-02-19,2,1,-666827261,-666827261,-666827261,2021-10-11 05:41:39.241539,2024-10-19 20:27:22.191311,2025-02-12 16:22:06.327384,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,941057530
-10000010263447,1S00EU7PT47,Schultz619,Blanche121,S,1966-06-05,2,1,-396701224,-396701224,-396701224,2019-07-17 18:09:28.016879,2019-09-25 22:26:45.067051,2025-11-27 15:31:03.279652,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,2022-12-25,N,915405320
-10000010263445,8ON8EJ0PD09,Zulauf375,Erich201,J,1957-11-05,1,1,-882416736,-882416736,-882416736,2025-01-27 05:27:09.332071,2025-11-13 07:52:10.947815,2025-12-10 12:16:40.680492,2020-07-20T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,990259597
-10000010263445,6BJ9KY4XV04,Zulauf375,Erich201,J,1957-11-05,1,1,-882416736,-882416736,-882416736,2024-02-29 02:32:09.691365,2024-06-23 17:50:14.798086,2024-10-23 07:50:33.503690,2022-04-23T00:00:00.000000,ENG,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,971689152
-10000010263445,1S00EU7PT45,Zulauf375,Erich201,J,1957-11-05,1,1,-882416736,-882416736,-882416736,2022-07-20 05:42:30.325115,2024-05-07 04:13:12.611454,2025-04-03 02:58:54.193120,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,977610375
-10000010263435,1S00EU7PT35,Price929,Marla843,L,1959-08-18,2,4,-828878211,-828878211,-828878211,2022-05-05 02:24:12.830654,2024-05-28 03:49:16.052427,2025-07-18 09:46:46.619722,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2025-04-25,Y,924586515
-10000010263426,1S00EU7PT26,Benítez559,Joaquín233,F,2021-09-21,1,5,-259315224,-259315224,-259315224,2023-07-19 04:17:38.165789,2023-12-01 07:13:49.855671,2025-12-28 22:57:23.776046,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2022-10-26,Y,936936222
-10000010263420,1S00EU7PT20,Ullrich385,Connie24,E,1957-07-13,1,1,-48412842,-48412842,-48412842,2024-04-26 01:42:41.633627,2025-02-28 18:07:54.262837,2026-01-13 13:17:39.865483,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,2022-04-08,N,950578935
-10000010263419,3Z75VX0QQ44,Lemke654,Enola75,Elmo,1941-10-27,2,1,-289951633,-289951633,-289951633,2023-06-27 10:28:12.461120,2023-11-11 09:54:21.344506,2025-07-25 09:26:22.087670,2018-07-23T00:00:00.000000,SPA,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,906131495
-10000010263419,1S00EU7PT19,Lemke654,Enola75,Elmo,1941-10-27,2,1,-289951633,-289951633,-289951633,2022-06-04 20:11:29.856677,2023-04-09 14:01:06.131438,2024-06-12 06:53:01.403357,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,997993776
-10000010263413,9BD4QP6MC47,Moen819,Norbert530,A,1990-04-20,1,1,-210636034,-210636034,-210636034,2022-08-02 02:07:31.037732,2022-10-13 10:42:05.041324,2025-07-07 04:52:01.792630,2022-04-07T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,918139120
-10000010263413,1S00EU7PT07,Moen819,Norbert530,A,1990-04-20,1,1,-210636034,-210636034,-210636034,2023-01-04 08:20:25.263845,2025-05-14 19:02:29.647307,2025-06-15 09:12:02.079226,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,972387498
-10000010263409,9ZE1CW7RM01,Bergstrom287,Gertie348,B,1954-11-05,2,1,-550903520,-550903520,-550903520,2023-10-03 10:53:39.039027,2023-11-18 13:21:58.996589,2023-12-04 09:57:06.885359,2021-08-03T00:00:00.000000,~,N,777 Brockton Avenue,,,,,,Abington,02351,MA,2022-05-31,N,666307157
-10000010263409,1S00EU7PT06,Bergstrom287,Gertie348,B,1954-11-05,2,1,-550903520,-550903520,-550903520,2024-03-26 00:56:39.980425,2025-08-11 01:57:18.626658,2026-01-02 13:13:42.106395,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,2022-05-31,N,958253928
-10000010263408,1S00EU7PT18,Torphy630,Ollie731,F,1958-11-16,1,1,-326114686,-326114686,-326114686,2024-09-13 15:14:49.387536,2025-04-09 11:30:36.542184,2025-06-07 03:24:04.432105,9999-12-31T00:00:00.000000,~,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,976760400
-10000010263405,1S00EU7PT05,Walsh511,Genaro214,,1932-01-23,1,1,-232722608,-232722608,-232722608,2025-09-23 02:09:37.204937,2025-12-23 08:48:20.632817,2025-12-26 09:41:55.379977,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,,,906973436
-10000010263404,1S00EU7PT04,Hartmann983,Dion244,J,1948-06-01,1,1,-168190421,-168190421,-168190421,2023-06-17 12:07:04.292604,2025-03-22 15:08:30.537788,2025-06-21 07:38:54.460099,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,946017992
-10000010263397,1S00EU7PR97,Hegmann834,Duane703,D,1952-03-13,1,1,-559964812,-559964812,-559964812,2024-09-24 23:07:33.135208,2024-10-31 23:24:44.614748,2025-09-25 07:30:44.231864,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,914282797
-10000010263394,1S00EU7PR94,Pfannerstill264,Timmy68,K,1968-03-20,1,3,-360204006,-360204006,-360204006,2020-05-04 00:13:01.400304,2024-11-06 22:10:53.958247,2025-09-24 17:35:19.097361,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,943730925
-10000010263392,1S00EU7PR92,Kozey370,Eugene421,G,1966-09-13,1,1,-675667996,-675667996,-675667996,2022-03-24 03:09:09.151531,2022-11-11 05:32:37.524666,2023-08-13 11:01:22.832615,9999-12-31T00:00:00.000000,ENG,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,911906792
-10000010263391,1S00EU7PR91,Connelly992,Jesse626,W,1957-08-02,1,1,-759665898,-759665898,-759665898,2024-03-05 18:43:23.417279,2024-11-15 11:09:38.083465,2025-06-12 04:50:48.171275,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,977251353
-10000010263389,1S00EU7PR89,Harris789,Wilson960,P,1968-01-25,1,1,-145993144,-531147924,-531147924,2024-02-23 02:12:19.628846,2024-11-28 09:23:53.485242,2025-11-28 10:19:05.302087,2025-02-26T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,989569744
-10000010263389,1S00EU7PR89,Harris789,Wilson960,P,1968-01-25,1,1,-531147924,-531147924,-531147924,2022-08-09 21:13:58.740960,2023-04-11 08:15:04.769657,2026-01-08 09:45:06.140213,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,904055464
-10000010263386,6IQ5F99DQ87,O'Keefe54,Dorothy355,B,1954-11-13,2,1,-733604333,-733604333,-733604333,2024-04-26 03:23:12.064853,2026-01-09 15:31:57.250932,2026-01-24 13:21:02.437389,2020-08-31T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,2023-07-10,N,999006148
-10000010263386,1S00EU7PR86,O'Keefe54,Dorothy355,B,1954-11-13,2,1,-733604333,-733604333,-733604333,2023-01-03 18:32:22.709002,2024-02-27 12:23:52.920576,2024-03-16 04:38:35.794025,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2023-07-10,N,984468303
-10000010263384,1S00EU7PR84,Kohler843,Vincenzo126,G,1971-04-04,1,1,-183150149,-183150149,-183150149,2021-10-18 08:55:09.251624,2025-07-30 10:41:29.921332,2025-12-30 01:22:57.179463,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,954035262
-10000010263379,1S00EU7PR79,Heller342,Erik495,Joey,1953-09-12,1,1,-233891081,-418419114,-418419114,2023-10-31 19:30:07.249813,2024-03-10 00:54:15.702214,2025-04-09 21:19:09.425428,2025-05-04T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,981571191
-10000010263379,1S00EU7PR79,Heller342,Erik495,Joey,1953-09-12,1,1,-418419114,-418419114,-418419114,2022-01-03 13:18:22.949090,2024-01-10 04:32:17.299035,2025-06-09 04:41:05.309604,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,963705419
-10000010263376,1S00EU7PR76,Marquardt819,Alan320,C,1943-10-31,1,1,-946886912,-311962856,-311962856,2018-06-22 05:30:50.509757,2023-01-10 19:30:30.052502,2023-08-04 00:12:03.613525,2025-11-05T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,2022-02-18,Y,979701127
-10000010263376,1S00EU7PR76,Marquardt819,Alan320,C,1943-10-31,1,1,-311962856,-311962856,-311962856,2022-06-21 07:12:49.174817,2025-04-05 16:05:30.419196,2025-09-15 03:47:17.256201,9999-12-31T00:00:00.000000,ENG,Y,2904 61st,,,,,,Galveston,77551,TX,2022-02-18,Y,931591216
-10000010263374,1S00EU7PR74,Mayer370,Nicolas769,E,2002-05-20,1,4,-401521732,-401521732,-401521732,2020-03-07 16:34:05.409282,2025-04-12 15:41:42.569829,2025-11-15 00:43:38.110898,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,976277937
-10000010263373,1S00EU7PR73,Kozey370,Lynna524,J,1954-01-03,2,1,-844350408,-844350408,-844350408,2025-02-05 03:35:55.123113,2025-08-30 20:28:37.493239,2025-12-25 13:39:14.433554,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,902595332
-10000010263368,1S00EU7PR68,Ledner144,Audrey678,A,1958-12-27,2,1,-805323564,-805323564,-805323564,2021-09-01 03:00:48.867144,2023-11-27 12:45:53.157018,2026-01-08 15:13:46.191806,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,926922371
-10000010263359,1S00EU7PR59,McDermott739,Williams176,,1915-02-04,1,1,-593702607,-593702607,-593702607,2022-10-20 08:31:02.326436,2024-04-15 11:46:26.247011,2024-07-01 00:28:11.495554,9999-12-31T00:00:00.000000,SPA,Y,2904 61st,,,,,,Galveston,77551,TX,,,953167445
-10000010263357,1S00EU7PR57,Delao225,Ariadna374,P,1960-07-19,2,5,-90752102,-90752102,-90752102,2025-06-13 09:02:41.735937,2025-07-29 04:10:29.537617,2025-10-31 21:48:50.037830,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,944079465
-10000010263355,1S00EU7PR55,Jast432,Mason910,R,1944-01-01,1,1,-676431519,-676431519,-676431519,2025-09-24 03:00:18.037980,2025-10-07 11:18:45.317099,2025-12-16 06:01:34.848637,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,935478544
-10000010263353,7B09G92PC50,Ebert178,Micah422,A,1953-10-07,1,1,-316974812,-316974812,-316974812,2023-12-07 03:00:25.982595,2026-01-24 13:27:11.718262,2026-01-26 01:26:48.317666,2021-05-20T00:00:00.000000,SPA,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,938785807
-10000010263353,1S00EU7PR53,Ebert178,Micah422,A,1953-10-07,1,1,-316974812,-316974812,-316974812,2024-06-28 08:54:16.124598,2025-01-22 07:32:30.360426,2025-03-05 07:04:35.008971,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,997487026
-10000010263352,1S00EU7PR52,Zboncak558,Johanne551,T,1961-11-27,2,4,-146155627,-146155627,-146155627,2020-05-08 15:51:16.245473,2024-01-09 00:19:57.339931,2024-12-14 08:23:47.811250,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,980541674
-10000010263348,4B88HT5CE00,Runolfsson901,Tanesha560,S,1954-02-08,2,1,-461127917,-461127917,-461127917,2021-07-25 01:36:20.663205,2023-07-03 11:17:03.109317,2023-09-06 05:19:52.573393,2021-04-29T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,923361073
-10000010263348,2L57CW3DR53,Runolfsson901,Tanesha560,S,1954-02-08,2,1,-461127917,-461127917,-461127917,2025-03-31 10:15:01.306042,2025-12-30 06:16:44.192664,2026-01-19 00:03:48.034198,2022-11-01T00:00:00.000000,ENG,N,777 Brockton Avenue,,,,,,Abington,02351,MA,,,000615532
-10000010263348,1S00EU7PR48,Runolfsson901,Tanesha560,S,1954-02-08,2,1,-461127917,-461127917,-461127917,2024-06-06 20:17:41.423177,2025-01-25 09:25:22.242096,2025-12-30 04:07:45.047889,9999-12-31T00:00:00.000000,ENG,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,984336959
-10000010263346,1S00EU7PR46,Heidenreich818,Ela754,F,1954-08-20,2,1,-43489254,-43489254,-43489254,2019-07-09 22:13:40.437789,2024-08-26 15:41:19.532527,2025-12-30 19:39:39.734447,9999-12-31T00:00:00.000000,SPA,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,982515136
-10000010263343,1LU3UK3RH66,Padberg411,Bart73,,1954-11-26,1,1,-155231442,-155231442,-155231442,2023-03-29 17:22:42.231388,2025-01-13 17:20:52.564608,2025-04-27 04:28:27.121450,2021-12-30T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,909208416
-10000010263343,8B31QG8VY59,Padberg411,Bart73,,1954-11-26,1,1,-155231442,-155231442,-155231442,2024-10-29 21:00:45.682045,2026-01-07 05:04:50.320278,2026-01-22 14:29:38.437566,2022-01-21T00:00:00.000000,~,N,14152 ND-27,,,,,,Lisbon,58054,ND,,,947187521
-10000010263343,1S00EU7PR43,Padberg411,Bart73,,1954-11-26,1,1,-155231442,-155231442,-155231442,2025-07-20 03:21:27.071106,2025-12-23 10:39:14.330282,2026-01-06 01:07:20.437046,9999-12-31T00:00:00.000000,~,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,935182586
-10000010263338,1S00EU7PR38,Auer97,Roxana439,A,1922-03-06,2,1,-60227479,-60227479,-60227479,2017-09-05 05:49:43.950507,2018-05-10 05:09:27.120149,2022-04-01 04:09:32.690949,9999-12-31T00:00:00.000000,~,Y,2904 61st,,,,,,Galveston,77551,TX,,,972356396
-10000010263337,1S00EU7PR37,Pagac496,Kortney212,Kartoffel,1965-10-10,2,1,-563129409,-563129409,-563129409,2017-10-15 22:10:47.367196,2023-09-09 02:08:54.564771,2023-10-22 16:38:50.195197,9999-12-31T00:00:00.000000,SPA,Y,777 Brockton Avenue,,,,,,Abington,02351,MA,,,938081372
-10000010263334,1S00EU7PR34,Bahringer146,Merrill415,C,1954-12-29,1,1,-389450498,-389450498,-389450498,2020-09-10 16:27:55.282879,2021-08-11 13:31:31.781219,2025-07-20 15:16:57.099069,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,955110992
-10000010263328,1S00EU7PR28,Wyman904,Sherie778,J,1950-10-11,2,5,-616189998,-616189998,-616189998,2018-03-02 05:41:25.173813,2022-12-20 02:12:10.785789,2024-01-15 06:14:37.972201,9999-12-31T00:00:00.000000,SPA,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,924529011
-10000010263324,9OY0AQ7DX74,Lind531,Alita891,D,1951-09-23,2,1,-598372810,-598372810,-598372810,2020-02-05 06:26:24.427291,2021-10-31 22:38:17.906254,2024-06-25 05:51:53.491437,2020-09-24T00:00:00.000000,~,N,1970 S University Blvd,,,,,,Mobile,36609,AL,,,920921190
-10000010263324,1S00EU7PR24,Lind531,Alita891,D,1951-09-23,2,1,-598372810,-598372810,-598372810,2020-11-14 06:56:18.535824,2021-06-30 01:20:43.874952,2023-09-08 17:57:05.466218,9999-12-31T00:00:00.000000,~,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,,,925754787
-10000010263323,1S00EU7PR23,Bernier607,Lashell363,R,1934-02-16,2,1,-529669785,-529669785,-529669785,2019-04-16 20:02:08.137064,2023-06-07 23:34:34.769292,2024-11-18 23:37:48.721287,9999-12-31T00:00:00.000000,SPA,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,913771047
-10000010263321,1S00EU7PR21,Kozey370,Cliff504,E,2021-09-27,1,1,-220416061,-220416061,-220416061,2017-05-29 12:01:04.313538,2019-03-07 12:39:59.610789,2025-04-12 10:38:12.625392,9999-12-31T00:00:00.000000,~,Y,3728 Broadway,Avenue J,,,,,Galveston,77550,TX,,,951875449
-10000010263313,1S00EU7PR13,Dickens475,Latoria810,K,1955-11-08,2,1,-22453856,-22453856,-22453856,2023-11-16 15:51:56.741531,2024-08-20 07:30:11.428185,2025-09-24 22:25:11.245216,9999-12-31T00:00:00.000000,ENG,Y,14152 ND-27,,,,,,Lisbon,58054,ND,,,922302234
-10000010263306,1S00EU7PR06,Waelchi213,Deidre679,C,2001-05-01,2,1,-450601275,-450601275,-450601275,2019-05-22 21:58:12.102221,2020-07-19 16:32:30.022985,2022-10-19 01:57:55.845919,9999-12-31T00:00:00.000000,ENG,Y,1970 S University Blvd,,,,,,Mobile,36609,AL,2024-05-02,Y,995358451
